part_id,hh_id,part_age,part_gender,part_occupation
24982130,24982124982130,22,M,6
24982131,BE10249821,22,M,1
24982132,24982124982132,21,M,6
24982133,24982124982133,21,F,1
24982134,24982124982134,18,M,5
24982135,24982124982135,68,F,6
24982136,24982124982136,-1,M,6
24982137,24982124982137,29,F,1
24982138,24982124982138,-1,M,6
24982139,24982124982139,18,F,5
24982140,24982124982140,44,M,1
24982141,24982124982141,-1,M,6
24982142,24982124982142,29,F,1
24982143,24982124982143,-1,F,6
24982144,24982124982144,41,M,1
24982145,24982124982145,-1,F,6
24982146,24982124982146,-1,F,6
24982147,24982124982147,-1,M,6
24982148,24982124982148,-1,M,6
24982149,24982124982149,-1,M,6
24982150,24982124982150,12,M,5
24982151,24982124982151,15,M,5
24982152,24982124982152,-1,M,6
24982153,24982124982153,18,F,5
24982154,24982124982154,-1,F,6
24982155,24982124982155,19,F,5
24982156,24982124982156,21,F,6
24982157,24982124982157,63,M,6
24982158,24982124982158,49,M,1
24982159,24982124982159,-1,M,6
24982160,24982124982160,41,M,1
24982161,24982124982161,31,F,6
24982162,24982124982162,-1,F,6
24982163,24982124982163,46,M,1
24982164,24982124982164,12,F,5
24982165,24982124982165,16,F,5
24982166,24982124982166,-1,F,6
24982167,24982124982167,-1,M,6
24982168,24982124982168,66,M,6
24982169,24982124982169,40,F,1
24982170,24982124982170,57,M,1
24982171,24982124982171,-1,F,6
24982172,24982124982172,24,M,1
25501001,BE10255010,58,M,1
25501002,25501025501002,45,F,1
25501003,25501025501003,37,M,1
25501004,25501025501004,27,F,1
25501005,25501025501005,52,F,1
25501006,25501025501006,57,M,6
25501007,25501025501007,75,F,2
25501008,25501025501008,73,F,2
25501009,25501025501009,81,M,2
25501010,25501025501010,57,F,1
25501011,25501025501011,62,M,6
25501012,25501025501012,47,F,1
25501013,25501025501013,47,M,1
25501014,25501025501014,47,M,1
25614601,BE10256146,40,M,1
25614602,BE10256146,2,F,6
25614603,25614625614603,58,F,1
25614604,25614625614604,62,M,6
25614605,25614625614605,42,F,1
25614606,25614625614606,37,M,1
25614607,25614625614607,52,M,1
25614608,25614625614608,47,M,1
25614609,25614625614609,46,F,1
25614610,25614625614610,54,F,1
25614611,25614625614611,30,M,1
25614612,25614625614612,31,F,1
25614613,25614625614613,50,F,1
25614614,25614625614614,66,M,6
25614615,25614625614615,52,M,1
25614616,25614625614616,52,M,1
25614617,25614625614617,40,F,1
25614618,25614625614618,24,F,1
25614619,25614625614619,52,M,1
25614620,25614625614620,57,M,6
25614621,25614625614621,28,M,1
25614622,25614625614622,64,M,6
25614623,25614625614623,65,F,6
25860501,BE10258605,65,NA,6
25860502,25860525860502,67,NA,6
26208001,BE10262080,53,M,1
26208002,26208026208002,46,F,1
26208003,26208026208003,68,M,6
26208004,26208026208004,56,M,1
26208005,26208026208005,54,M,1
26208006,26208026208006,36,F,1
26208007,26208026208007,37,F,1
26208008,26208026208008,39,F,1
26208009,26208026208009,41,M,1
26208010,26208026208010,34,M,1
27098501,27098527098501,72,F,2
27098502,27098527098502,47,F,1
27098503,27098527098503,47,M,1
27098504,27098527098504,52,M,6
27098505,27098527098505,52,M,6
27098506,27098527098506,52,F,6
27098507,27098527098507,32,F,1
27098508,BE10270985,7,F,5
27098509,BE10270985,33,F,1
27420301,27420327420301,47,M,1
27420302,27420327420302,42,M,1
27420303,27420327420303,46,F,1
27420304,27420327420304,25,F,1
27420305,27420327420305,35,M,1
27420306,27420327420306,42,F,1
27420307,27420327420307,38,M,1
27420308,27420327420308,25,M,1
27420309,27420327420309,32,M,1
27420310,27420327420310,52,F,6
27420311,27420327420311,39,M,1
27420312,27420327420312,55,M,6
27420313,27420327420313,52,M,6
27420314,27420327420314,41,F,1
27420315,BE10274203,53,M,6
27420316,BE10274203,52,F,1
27868501,BE10278685,48,F,1
27868502,BE10278685,11,F,5
27868503,27868527868503,1,F,6
27868504,27868527868504,38,F,1
27868505,27868527868505,37,F,1
27868506,27868527868506,46,F,1
27868507,27868527868507,47,F,1
27868508,27868527868508,46,F,1
27868509,27868527868509,55,M,1
27868510,27868527868510,29,F,1
27868511,27868527868511,37,F,1
27868512,27868527868512,42,F,1
27868513,27868527868513,26,F,1
27868514,27868527868514,22,F,1
27868515,27868527868515,29,F,1
27868516,27868527868516,45,F,1
27868517,27868527868517,39,F,1
27868518,27868527868518,41,F,1
27868519,27868527868519,33,F,1
27868520,27868527868520,21,F,6
27868521,27868527868521,28,F,1
27868522,27868527868522,39,F,1
27868523,BE10278685,50,M,1
27868524,27868527868524,55,F,1
27868525,27868527868525,62,F,6
27868526,27868527868526,18,M,5
27868527,27868527868527,40,M,1
27868528,27868527868528,17,M,5
27868529,27868527868529,62,M,6
27868530,27868527868530,38,M,1
27868531,27868527868531,62,M,6
27868532,27868527868532,38,M,1
27868533,27868527868533,26,F,1
27868534,27868527868534,48,M,1
27868535,27868527868535,23,M,1
27868536,27868527868536,44,M,1
27868537,27868527868537,20,F,6
27868538,27868527868538,42,F,1
27868539,27868527868539,42,F,6
27868540,27868527868540,43,M,1
27925401,27925427925401,18,F,5
27925402,27925427925402,18,F,5
27925403,27925427925403,18,F,5
27925404,27925427925404,18,F,5
27925405,27925427925405,18,F,5
27925406,27925427925406,37,M,1
27925407,27925427925407,20,M,1
28049201,BE10280492,47,M,1
28049202,BE10280492,14,M,5
28049203,28049228049203,16,M,5
28049204,28049228049204,42,F,1
28049205,28049228049205,42,F,1
28049206,28049228049206,47,F,1
28049207,28049228049207,37,F,1
28049208,28049228049208,14,F,5
28049209,28049228049209,27,M,1
28049210,28049228049210,15,M,5
28049211,28049228049211,37,F,1
28049212,28049228049212,52,M,6
28049213,28049228049213,70,F,2
28049214,28049228049214,74,M,2
28049215,28049228049215,47,F,1
28049216,28049228049216,42,F,1
28049217,28049228049217,16,F,5
28049218,28049228049218,8,F,5
28049219,28049228049219,52,M,1
28049220,28049228049220,50,F,6
28049221,28049228049221,23,F,1
28049222,28049228049222,22,F,1
28262701,28262728262701,42,F,1
28262702,28262728262702,27,M,1
28262703,28262728262703,53,M,1
28262704,28262728262704,55,M,1
28262705,BE10282627,75,F,2
28262706,28262728262706,76,M,2
28262707,BE10282627,50,F,1
28262708,BE10282627,51,M,1
28532101,BE10285321,57,M,1
28532102,28532128532102,72,M,2
28532103,28532128532103,27,M,1
28532104,28532128532104,42,F,1
28532105,28532128532105,53,F,1
28532106,28532128532106,42,F,1
28532107,28532128532107,41,F,1
28532108,28532128532108,55,F,1
28532109,28532128532109,32,M,1
28532110,28532128532110,48,M,1
28532111,28532128532111,47,F,1
28532112,28532128532112,57,F,1
28532113,28532128532113,35,F,1
28532114,28532128532114,42,F,1
28532115,28532128532115,27,F,1
28532116,28532128532116,27,F,1
28532117,28532128532117,26,M,1
28532118,28532128532118,30,M,1
28532119,28532128532119,47,M,1
28532120,28532128532120,57,F,6
28532121,28532128532121,42,M,1
28532122,28532128532122,42,F,1
28532123,28532128532123,34,M,1
28532124,28532128532124,40,M,1
28532125,28532128532125,42,F,1
28532126,28532128532126,30,M,1
28532127,28532128532127,49,M,1
28532128,28532128532128,34,M,1
28532129,28532128532129,25,M,6
28532130,28532128532130,57,M,6
28532131,28532128532131,50,M,1
28532132,28532128532132,47,F,1
28532133,28532128532133,56,F,1
28532134,BE10285321,24,F,6
28738801,BE10287388,36,M,1
28738802,BE10287388,27,F,1
28738803,BE10287388,60,M,1
28738804,BE10287388,57,F,1
29349801,29349829349801,45,F,1
29557301,29557329557301,30,M,1
29557302,29557329557302,55,M,6
29557303,29557329557303,32,F,1
29557304,29557329557304,42,F,1
29557305,29557329557305,47,M,1
29557306,29557329557306,42,F,1
29557307,29557329557307,42,F,1
29557308,29557329557308,42,F,1
29557309,29557329557309,47,F,1
29557310,29557329557310,32,F,6
29557311,BE10295573,65,M,6
29557312,BE10295573,25,F,1
29557313,BE10295573,32,M,1
29557314,29557329557314,27,M,1
29557315,29557329557315,42,F,1
29557316,29557329557316,42,M,1
29557317,29557329557317,52,F,1
29557318,29557329557318,52,M,1
29557319,29557329557319,25,M,1
29557320,29557329557320,32,F,1
29557321,29557329557321,32,M,1
29557322,29557329557322,32,F,1
29557323,29557329557323,28,F,1
29557324,29557329557324,40,M,1
29634101,BE10296341,54,M,1
29634102,BE10296341,29,M,6
29634103,BE10296341,70,F,2
29634104,29634129634104,63,F,6
29634105,29634129634105,54,M,1
29634106,29634129634106,42,M,1
29925301,BE10299253,46,M,1
29925302,BE10299253,17,F,5
29925303,BE10299253,20,M,6
29925304,29925329925304,47,M,1
29925305,29925329925305,35,F,1
29925306,29925329925306,65,F,6
29925307,29925329925307,32,F,1
29925308,29925329925308,27,F,6
30138001,30138030138001,11,F,5
30138002,30138030138002,11,F,5
30138003,30138030138003,11,F,5
30138004,30138030138004,6,F,5
30138005,30138030138005,11,M,5
30138006,30138030138006,11,M,5
30138007,30138030138007,11,F,5
30138008,30138030138008,11,F,5
30138009,BE10301380,44,M,1
30138010,30138030138010,46,F,1
30138011,BE10301380,13,M,5
30138012,BE10301380,43,F,1
30138013,30138030138013,11,M,5
30138014,30138030138014,6,F,5
30138015,30138030138015,41,F,1
30138016,30138030138016,11,F,5
30138017,30138030138017,10,F,5
30138018,30138030138018,11,M,5
30138019,30138030138019,11,M,5
30138020,30138030138020,11,F,5
30138021,30138030138021,40,M,1
30138022,30138030138022,50,F,1
30138023,30138030138023,10,F,5
30139001,BE10301390,13,M,5
30139002,BE10301390,42,M,1
30139003,BE10301390,41,F,1
30139004,30139030139004,18,M,5
30139005,30139030139005,9,F,5
30139006,BE10301390,65,F,6
30139007,30139030139007,70,M,2
30139008,30139030139008,66,F,6
30139009,30139030139009,14,M,5
30139010,30139030139010,16,M,5
30139011,30139030139011,45,M,1
30139012,30139030139012,44,F,1
30139013,30139030139013,40,F,1
30139014,30139030139014,41,M,1
30139015,30139030139015,14,F,5
30139016,30139030139016,12,M,5
30139017,30139030139017,14,M,5
30139018,30139030139018,14,M,5
30139019,30139030139019,10,M,5
30139020,30139030139020,15,F,5
30139021,30139030139021,15,M,5
30139022,30139030139022,16,M,5
30139023,30139030139023,16,F,5
30139024,30139030139024,16,F,5
30139025,30139030139025,16,F,5
30139026,BE10301390,17,F,5
30139027,30139030139027,19,M,5
30139028,30139030139028,44,F,1
30139029,30139030139029,45,M,1
30139030,30139030139030,46,F,1
30139031,30139030139031,47,M,1
30139032,30139030139032,15,F,5
30139033,30139030139033,14,M,5
30139034,30139030139034,15,M,5
30139035,30139030139035,13,F,5
30139036,30139030139036,15,M,5
30139037,30139030139037,16,F,5
30139038,30139030139038,15,F,5
30139039,30139030139039,15,M,5
30139040,30139030139040,14,M,5
30139041,30139030139041,13,M,5
30139042,30139030139042,12,F,5
30139043,30139030139043,16,M,5
30139044,30139030139044,17,M,5
30139045,30139030139045,17,F,5
30139046,30139030139046,34,F,1
30139047,30139030139047,39,F,1
30139048,30139030139048,23,M,1
30139049,30139030139049,42,F,1
30139050,30139030139050,35,M,1
30139051,30139030139051,38,M,1
30139052,30139030139052,40,M,1
30139053,30139030139053,50,F,6
30139054,30139030139054,43,M,1
30139055,30139030139055,19,F,5
30139056,30139030139056,21,M,1
30139057,30139030139057,25,M,1
30139058,30139030139058,27,M,6
30139059,30139030139059,17,F,5
30139060,30139030139060,1,M,6
30139061,30139030139061,25,F,6
30139062,30139030139062,8,F,5
30139063,30139030139063,18,M,5
30139064,30139030139064,21,M,1
30139065,30139030139065,4,F,5
30139066,30139030139066,28,F,1
30139067,30139030139067,13,F,5
30154501,BE10301545,51,F,1
30154502,30154530154502,35,F,1
30154503,30154530154503,53,F,1
30154504,30154530154504,27,F,1
30154505,30154530154505,27,F,1
30154506,30154530154506,37,F,6
30154507,30154530154507,51,F,1
30154508,30154530154508,32,M,6
30154509,30154530154509,61,M,6
30154510,30154530154510,52,M,6
30154511,30154530154511,37,F,1
30154512,30154530154512,50,F,1
30154513,30154530154513,22,F,1
30154514,30154530154514,37,F,1
30154515,30154530154515,48,M,1
30154516,30154530154516,37,M,6
30154517,30154530154517,61,F,6
30228001,BE10302280,27,M,1
30228002,BE10302280,55,M,1
30228003,30228030228003,54,F,6
30228004,30228030228004,77,F,2
30251101,BE10302511,79,M,2
30251102,30251130251102,55,F,6
30251103,30251130251103,21,F,1
30251104,30251130251104,20,M,1
31024801,BE10310248,39,F,1
31024802,31024831024802,3,M,5
31024803,31024831024803,-1,F,6
31024804,31024831024804,13,M,5
31024805,31024831024805,46,F,1
31024806,31024831024806,-1,M,6
31024807,31024831024807,-1,M,6
31024808,31024831024808,-1,M,6
31024809,31024831024809,-1,F,6
31024810,31024831024810,-1,F,6
31024811,31024831024811,-1,F,6
31024812,31024831024812,40,F,1
31024813,31024831024813,14,F,5
31024814,31024831024814,-1,F,6
31024815,31024831024815,-1,M,6
31024816,31024831024816,65,F,6
31024817,31024831024817,-1,F,6
31024818,31024831024818,-1,M,6
31024819,31024831024819,-1,F,6
31024820,31024831024820,18,F,5
31024821,31024831024821,54,F,1
31024822,31024831024822,34,M,1
31024823,31024831024823,-1,M,6
31024824,31024831024824,17,F,5
31024825,31024831024825,-1,F,6
31024826,31024831024826,-1,M,6
31024827,31024831024827,-1,F,6
31024828,31024831024828,14,F,5
31024829,31024831024829,-1,F,6
31024830,31024831024830,23,F,6
31024831,31024831024831,6,M,5
32042201,BE10320422,35,F,1
32042202,BE10320422,8,M,5
32042203,BE10320422,5,F,5
32042204,32042232042204,44,M,1
32042205,32042232042205,47,M,6
32042206,32042232042206,40,M,1
32042207,32042232042207,42,M,1
32042208,32042232042208,47,M,1
32042209,32042232042209,26,M,6
32042210,32042232042210,40,M,1
32042211,32042232042211,52,M,1
32042212,32042232042212,31,F,1
32111001,32111032111001,68,F,6
32111002,32111032111002,44,F,1
32111003,32111032111003,21,F,1
32111004,32111032111004,36,F,1
32111005,32111032111005,24,F,1
32111006,32111032111006,1,M,6
32111007,32111032111007,1,F,6
32111008,32111032111008,1,F,6
32111009,32111032111009,1,M,6
32111010,32111032111010,1,M,6
32111011,32111032111011,0,F,6
32111012,32111032111012,0,M,6
32111013,32111032111013,1,M,6
32111014,32111032111014,27,M,1
32111015,32111032111015,48,M,1
32111016,32111032111016,35,F,1
32111017,32111032111017,50,F,1
32111018,32111032111018,29,F,1
32111019,32111032111019,1,F,6
32111020,32111032111020,32,F,1
32111021,32111032111021,2,F,6
32111022,32111032111022,2,M,6
32111023,32111032111023,68,F,6
32111024,BE10321110,41,M,1
32111025,BE10321110,8,M,5
32111026,BE10321110,5,M,5
32111027,32111032111027,57,M,6
32126701,BE10321267,29,M,1
32126702,32126732126702,32,F,1
32126703,32126732126703,35,M,1
32126704,32126732126704,43,F,1
32126705,32126732126705,43,M,1
32126706,32126732126706,60,M,6
32126707,32126732126707,37,F,1
32126708,32126732126708,37,M,1
32126709,32126732126709,47,M,6
32126710,32126732126710,29,M,1
32126711,32126732126711,50,M,1
32126712,32126732126712,37,M,1
32126713,32126732126713,37,M,1
32126714,32126732126714,32,F,1
32126715,32126732126715,47,M,6
32126716,32126732126716,37,M,1
32126717,32126732126717,40,F,1
32737401,BE10327374,45,F,1
32737402,BE10327374,19,M,5
32737403,BE10327374,16,M,5
32737404,BE10327374,15,M,5
32737405,32737432737405,42,M,1
32737406,32737432737406,47,F,1
32737407,32737432737407,44,F,6
32737408,32737432737408,32,M,1
32737409,32737432737409,37,F,1
32737410,32737432737410,57,F,6
32737411,32737432737411,46,F,1
32737412,32737432737412,49,F,1
32737413,32737432737413,56,M,1
32737414,32737432737414,47,F,1
32737415,32737432737415,48,F,1
32737416,32737432737416,54,F,6
32737417,32737432737417,20,F,1
32737418,32737432737418,52,F,1
32737419,32737432737419,42,F,1
32737420,32737432737420,51,M,1
32737421,32737432737421,32,M,1
32737422,32737432737422,42,F,1
32737423,32737432737423,27,F,6
32737424,32737432737424,27,F,1
32737425,32737432737425,32,M,1
32737426,32737432737426,37,F,1
32737427,32737432737427,42,M,1
32737428,32737432737428,52,F,1
32737429,32737432737429,77,F,2
32737430,32737432737430,52,F,6
32737431,32737432737431,42,F,1
32737432,32737432737432,52,M,1
32737433,32737432737433,-1,M,6
32737434,32737432737434,-1,M,6
32737435,32737432737435,15,M,5
32737436,32737432737436,14,M,5
32737437,32737432737437,57,F,6
32737438,32737432737438,-1,F,6
32737439,32737432737439,-1,F,6
32737440,32737432737440,32,M,1
32737441,32737432737441,75,F,2
32737442,32737432737442,-1,F,6
32737443,32737432737443,60,F,6
32737444,32737432737444,24,F,6
32737445,32737432737445,55,M,6
32737446,32737432737446,-1,F,6
32737447,32737432737447,45,F,1
32737448,32737432737448,51,M,1
32737449,32737432737449,-1,F,6
32737450,32737432737450,-1,F,6
32737451,32737432737451,14,M,5
32737452,32737432737452,51,M,1
32737453,32737432737453,13,F,5
32737454,32737432737454,-1,M,6
32737455,32737432737455,5,F,5
32737456,32737432737456,40,M,1
32737457,32737432737457,55,F,1
32737458,32737432737458,-1,F,6
32737459,32737432737459,-1,M,6
32737460,32737432737460,66,F,6
32737461,32737432737461,15,F,5
32886901,BE10328869,20,M,1
32886902,32886932886902,19,M,5
32886903,32886932886903,18,M,5
32886904,32886932886904,53,M,1
32886905,32886932886905,35,M,1
32886906,32886932886906,29,F,1
32886907,32886932886907,67,M,6
32886908,32886932886908,42,F,1
32886909,32886932886909,26,M,1
32886910,32886932886910,20,M,6
32886911,32886932886911,32,M,1
32886912,32886932886912,30,M,1
32886913,BE10328869,48,F,1
32886914,32886932886914,22,M,1
32886915,BE10328869,17,M,5
32886916,BE10328869,15,M,5
33239701,BE10332397,30,F,1
33369801,BE10333698,58,F,1
33380301,33380333380301,26,F,1
33380302,33380333380302,47,F,1
33380303,33380333380303,42,F,1
33380304,33380333380304,27,M,1
33380305,33380333380305,24,F,1
33380306,33380333380306,27,M,6
33380307,33380333380307,25,F,1
33380308,33380333380308,47,M,1
33401001,BE10334010,29,F,6
33401002,BE10334010,30,M,1
33401003,BE10334010,29,F,1
33401004,BE10334010,30,M,1
33401005,33401033401005,35,F,1
33401006,33401033401006,33,F,1
33401007,33401033401007,60,F,6
33401008,33401033401008,69,M,6
33401009,33401033401009,24,F,6
33401010,33401033401010,37,F,6
34384201,BE10343842,36,F,1
34384202,BE10343842,9,F,5
34384203,BE10343842,7,F,5
34384204,34384234384204,7,F,5
34384205,34384234384205,71,F,2
34384206,34384234384206,7,F,5
34384207,34384234384207,7,M,5
34384208,34384234384208,37,F,1
34384209,34384234384209,7,F,5
34384210,34384234384210,7,F,5
34384211,34384234384211,8,F,5
34384212,34384234384212,7,F,5
34384213,34384234384213,8,M,5
34384214,34384234384214,40,F,6
34384215,34384234384215,42,F,1
34384216,34384234384216,8,F,5
34384217,BE10343842,38,M,1
34384218,34384234384218,71,F,2
34384219,34384234384219,68,M,6
34808001,34808034808001,30,F,1
34808002,34808034808002,43,F,1
34808003,34808034808003,62,F,6
34808004,34808034808004,62,M,6
34808005,34808034808005,30,M,1
34808006,34808034808006,35,M,1
34808007,BE10348080,45,F,1
34808008,34808034808008,30,F,1
34808009,34808034808009,43,F,6
34808010,34808034808010,47,M,1
34808011,34808034808011,39,F,1
34808012,34808034808012,40,M,1
34808013,34808034808013,35,F,1
34808014,34808034808014,62,M,6
34808015,34808034808015,45,F,6
34808016,34808034808016,36,M,1
34808017,34808034808017,32,M,1
35028201,BE10350282,75,M,2
35028202,35028235028202,42,M,1
35028203,35028235028203,45,F,1
35028204,35028235028204,52,M,1
